product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
11,3010,2017/01/01,FALSE,Cancelled,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
58,2429,2017/05/19,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,36146
6,1286,2017/07/17,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,39031
0,1304,2017/09/30,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
9,1182,2017/12/25,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,41701
55,1349,2017/11/17,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
57,3220,2017/11/20,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
3,536,2017/11/12,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34115
0,1107,2017/09/28,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
34,506,2017/03/23,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
93,1220,2017/01/17,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
48,576,2017/10/26,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41064
33,2609,2017/02/23,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,$1 167.18,35560
83,410,2017/12/24,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36367
46,2124,2017/11/03,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
7,614,2017/07/08,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,41701
59,102,2017/04/22,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
71,3421,2017/12/02,TRUE,Approved,Solex,Standard,high,large,1842.92,$1 105.75,40553
23,2005,2017/03/29,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
37,2557,2017/08/25,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
37,772,2017/07/11,FALSE,Cancelled,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
14,146,2017/05/24,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37838
97,644,2017/07/26,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
40,2017,2017/12/18,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38991
60,172,2017/06/17,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,40779
72,1920,2017/10/22,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
2,711,2017/01/02,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
100,2728,2017/08/17,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37838
53,769,2017/01/01,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,38647
72,2659,2017/01/23,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
97,3367,2017/10/09,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,34556
22,1383,2017/04/19,,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
6,2127,2017/11/14,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
0,1885,2017/05/12,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41167
13,2747,2017/12/16,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
86,568,2017/09/30,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
41,614,2017/12/12,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,39526
7,3309,2017/12/06,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,$1 167.18,40336
45,3205,2017/01/07,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
92,2750,2017/01/19,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
16,1372,2017/06/18,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,$1 479.11,34586
32,1299,2017/09/12,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,35560
9,2033,2017/06/13,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,33455
16,2490,2017/10/07,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,$1 479.11,35378
74,987,2017/11/26,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,42226
76,2880,2017/10/28,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
55,2208,2017/05/17,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
86,3344,2017/12/20,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,34079
6,3011,2017/11/25,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
45,2502,2017/10/07,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,41064
62,3471,2017/02/24,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
71,2270,2017/01/10,TRUE,Approved,Solex,Standard,high,large,1842.92,$1 105.75,41434
36,1045,2017/09/08,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,36498
67,653,2017/09/30,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,33879
62,2357,2017/11/20,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
92,2888,2017/12/01,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34586
25,822,2017/02/05,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,$1 203.40,41009
53,1076,2017/01/13,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
28,2597,2017/03/20,FALSE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,37838
9,1704,2017/02/27,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,33455
40,2847,2017/03/10,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
39,2218,2017/12/09,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
0,1796,2017/01/04,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,34079
35,2010,2017/11/26,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
59,1855,2017/12/08,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,36146
37,3280,2017/03/11,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40410
20,780,2017/10/03,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,$1 580.47,40303
70,1941,2017/04/14,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
6,2251,2017/09/21,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
86,2783,2017/07/06,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,36367
66,2587,2017/07/30,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
56,1402,2017/02/14,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
53,593,2017/08/13,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
0,1953,2017/05/03,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
87,2977,2017/12/21,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
25,1563,2017/05/04,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
1,2959,2017/08/03,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,37659
27,3239,2017/02/27,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
8,1936,2017/07/13,FALSE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,33549
32,3450,2017/01/13,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
44,3108,2017/11/07,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
77,3443,2017/07/28,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,41533
32,183,2017/06/07,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
53,1962,2017/09/28,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35707
70,2024,2017/10/06,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36668
36,506,2017/08/14,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
45,1229,2017/10/06,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
34,2741,2017/10/12,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
50,2966,2017/04/03,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,41009
40,2829,2017/06/04,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
66,1578,2017/03/09,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,35160
81,459,2017/11/16,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,41533
44,33,2017/11/22,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,37220
0,1700,2017/11/16,,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
61,607,2017/04/06,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
42,2156,2017/06/14,TRUE,Approved,OHM Cycles,Road,medium,small,1810,$1 610.90,41064
27,2436,2017/04/27,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
38,1497,2017/06/26,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
49,1181,2017/11/13,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
62,139,2017/02/09,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
53,2405,2017/02/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
87,238,2017/03/22,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,36145
29,504,2017/07/08,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,34556
46,1461,2017/09/26,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41064
15,2343,2017/10/29,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,37823
23,671,2017/10/29,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
52,1845,2017/02/08,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35455
41,2331,2017/03/22,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,41064
96,2230,2017/06/22,FALSE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,37539
27,975,2017/02/09,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
46,3358,2017/04/07,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41009
40,1140,2017/01/21,,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,35560
95,3405,2017/03/07,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37337
74,531,2017/04/20,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
9,3334,2017/10/18,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,41701
31,200,2017/11/02,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,37337
83,171,2017/01/08,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303
88,1516,2017/10/15,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
13,2803,2017/11/30,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,37838
72,2391,2017/09/21,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
35,1760,2017/12/18,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
90,1831,2017/06/12,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
82,2491,2017/04/17,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
33,1988,2017/04/12,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,$1 167.18,36498
19,3275,2017/12/26,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
34,2258,2017/09/21,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
52,2706,2017/07/14,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
83,3051,2017/01/31,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,35667
10,3158,2017/01/06,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38216
43,531,2017/10/30,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
20,896,2017/11/22,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,$1 580.47,40303
32,2714,2017/06/29,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,37874
21,1455,2017/03/25,,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
1,3274,2017/11/30,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258
18,3302,2017/10/16,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
80,1197,2017/02/12,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40487
92,3147,2017/12/27,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37539
39,1732,2017/05/23,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
0,1726,2017/12/21,,Cancelled,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
43,790,2017/05/26,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
59,2052,2017/01/29,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34143
35,1993,2017/07/18,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
3,941,2017/03/02,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42710
85,2376,2017/08/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35455
85,2626,2017/06/05,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367
25,1797,2017/06/01,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
100,1110,2017/12/13,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37539
13,3193,2017/09/20,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
53,469,2017/09/20,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,35378
76,2292,2017/09/12,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533
90,1315,2017/09/13,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,41434
71,1239,2017/05/01,FALSE,Approved,Solex,Standard,high,large,1842.92,$1 105.75,42710
64,2656,2017/06/03,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40410
68,634,2017/11/29,,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
48,1355,2017/10/10,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
90,3479,2017/06/09,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
90,3187,2017/10/03,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38002
59,2018,2017/09/17,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
3,2983,2017/07/26,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,33455
93,2609,2017/04/22,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,42458
54,283,2017/09/30,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42226
36,845,2017/04/25,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
9,1115,2017/12/28,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,37337
84,682,2017/05/25,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
99,856,2017/09/15,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
90,666,2017/11/19,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,36361
23,1903,2017/07/19,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,40649
0,249,2017/09/14,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
67,2286,2017/10/21,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
94,2993,2017/12/21,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
94,421,2017/05/21,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,38002
57,3199,2017/12/17,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42295
96,3116,2017/09/23,FALSE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,37539
0,1214,2017/12/07,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
58,2768,2017/10/08,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
12,3327,2017/07/19,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
44,2995,2017/01/28,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,37220
47,3337,2017/05/29,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,37668
77,3032,2017/04/19,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,34556
68,3337,2017/03/11,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,38859
84,902,2017/11/18,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
87,1782,2017/05/21,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,38482
0,3259,2017/05/01,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
70,2082,2017/12/05,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710
30,1770,2017/05/30,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,36361
31,2990,2017/05/24,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
77,3407,2017/02/15,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41848
88,791,2017/02/22,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482
13,1727,2017/06/09,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
79,1028,2017/02/16,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303
9,1919,2017/02/01,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,37838
61,833,2017/07/19,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,35667
6,3384,2017/03/09,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
99,639,2017/02/16,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
18,2698,2017/02/01,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
41,2325,2017/01/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34244
39,354,2017/08/23,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
54,2826,2017/12/19,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
84,3359,2017/04/21,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
89,1219,2017/12/26,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
25,1591,2017/02/14,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
79,2718,2017/04/30,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206
82,2190,2017/04/26,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
80,242,2017/08/20,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
26,2497,2017/04/24,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
19,652,2017/10/28,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,42560
34,655,2017/11/09,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,41009
57,2982,2017/01/10,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,36146
60,1069,2017/01/27,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,40779
0,2798,2017/06/29,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,41064
83,2791,2017/05/16,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
37,1967,2017/12/06,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,34071
96,479,2017/05/31,TRUE,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,37539
72,2744,2017/08/27,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
19,3231,2017/04/05,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,35160
92,2593,2017/03/14,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37626
91,1928,2017/11/26,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533
64,1804,2017/08/05,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
62,898,2017/06/08,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,41245
11,91,2017/07/28,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,34586
31,849,2017/12/03,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
39,2177,2017/09/23,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
87,1629,2017/07/30,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
45,1404,2017/07/27,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,41009
87,3234,2017/03/31,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,37874
48,2530,2017/09/21,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470
84,3188,2017/08/09,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
83,2390,2017/02/05,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
45,2912,2017/09/13,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
79,2674,2017/01/19,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
19,692,2017/11/10,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
78,953,2017/05/14,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
52,637,2017/08/15,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
0,1323,2017/06/06,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,35160
13,1420,2017/11/22,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
40,2360,2017/10/10,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
99,2738,2017/02/27,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
82,1925,2017/05/22,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
37,2245,2017/01/22,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36146
5,1468,2017/12/06,,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
39,2824,2017/04/15,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
60,2945,2017/10/24,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,40779
20,3489,2017/02/14,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,$1 580.47,40303
30,3327,2017/06/26,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
5,3151,2017/10/09,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40649
17,951,2017/02/18,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
95,1577,2017/08/18,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
1,369,2017/08/06,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
7,3296,2017/03/16,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38216
38,3184,2017/10/23,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427
93,58,2017/06/29,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,33364
92,1129,2017/11/15,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37539
31,3046,2017/02/05,,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
49,420,2017/05/31,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
92,1635,2017/06/30,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37626
91,731,2017/08/18,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
18,2143,2017/09/09,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533
78,1322,2017/10/02,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38206
90,443,2017/02/27,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,40336
58,1211,2017/05/10,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,34170
26,2885,2017/04/12,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
3,2841,2017/10/09,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34115
8,941,2017/01/07,TRUE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,38482
1,3074,2017/03/20,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
7,1132,2017/08/21,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,41701
81,2425,2017/10/15,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,34079
0,945,2017/06/01,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,40649
29,168,2017/07/29,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,34556
32,2331,2017/10/08,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37698
2,1077,2017/10/01,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
0,2204,2017/03/07,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
73,360,2017/07/17,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
26,3264,2017/07/19,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33455
45,1032,2017/06/03,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,39427
26,2111,2017/07/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33552
85,23,2017/12/20,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,42226
82,2999,2017/12/22,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,35667
87,93,2017/01/30,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,34586
40,1908,2017/09/14,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,42172
